2026-05-10 22:40:16.089,73,I,202.46,POLLING,GLOBAL
2026-05-10 22:40:16.327,84,T,237.33,POLLING,GLOBAL
2026-05-10 22:40:16.512,72,H,185.33,POLLING,GLOBAL
2026-05-10 22:40:16.670,85,U,158.32,POLLING,GLOBAL
2026-05-10 22:40:16.842,66,B,171.96,POLLING,GLOBAL
2026-05-10 22:40:17.187,13,Enter,344.3,POLLING,GLOBAL
2026-05-10 22:40:20.991,17,Ctrl,3804.56,POLLING,GLOBAL
2026-05-10 22:40:20.995,162,Ctrl,4,POLLING,GLOBAL
2026-05-10 22:40:21.559,88,X,563.84,POLLING,GLOBAL
2026-05-10 22:40:23.585,17,Ctrl,2026.2,POLLING,GLOBAL
2026-05-10 22:40:23.588,162,Ctrl,3,POLLING,GLOBAL
2026-05-10 22:40:24.012,86,V,423.89,POLLING,GLOBAL
2026-05-10 22:40:25.223,18,Alt,1210.61,POLLING,GLOBAL
2026-05-10 22:40:25.228,164,Alt,4.94,POLLING,GLOBAL
2026-05-10 22:40:28.850,18,Alt,3622.18,POLLING,GLOBAL
2026-05-10 22:40:28.854,164,Alt,4.38,POLLING,GLOBAL
2026-05-10 22:40:47.283,17,Ctrl,18428.57,POLLING,GLOBAL
2026-05-10 22:40:47.287,162,Ctrl,3.98,POLLING,GLOBAL
2026-05-10 22:40:47.613,32,Space,325.81,POLLING,GLOBAL
2026-05-10 22:40:50.241,162,Ctrl,2628.09,POLLING,GLOBAL
2026-05-10 22:40:53.031,17,Ctrl,2790.07,POLLING,GLOBAL
2026-05-10 22:40:53.035,162,Ctrl,4,POLLING,GLOBAL
2026-05-10 22:40:53.422,86,V,387.71,POLLING,GLOBAL
2026-05-10 22:40:54.542,73,I,1119.35,POLLING,GLOBAL
2026-05-10 22:40:55.112,78,N,570.33,POLLING,GLOBAL
2026-05-10 22:40:55.302,73,I,189.93,POLLING,GLOBAL
2026-05-10 22:40:55.492,32,Space,189.51,POLLING,GLOBAL
2026-05-10 22:40:55.664,75,K,172.76,POLLING,GLOBAL
2026-05-10 22:40:55.774,65,A,110.09,POLLING,GLOBAL
2026-05-10 22:40:55.929,72,H,155.04,POLLING,GLOBAL
2026-05-10 22:40:56.826,16,Shift,896.38,POLLING,GLOBAL
2026-05-10 22:40:56.830,161,Right Shift,4.24,POLLING,GLOBAL
2026-05-10 22:40:56.955,191,/,125.01,POLLING,GLOBAL
2026-05-10 22:40:57.324,32,Space,369.39,POLLING,GLOBAL
2026-05-10 22:40:57.548,76,L,223.25,POLLING,GLOBAL
2026-05-10 22:40:57.640,65,A,91.87,POLLING,GLOBAL
2026-05-10 22:40:57.735,76,L,95.8,POLLING,GLOBAL
2026-05-10 22:40:57.940,85,U,204.89,POLLING,GLOBAL
2026-05-10 22:40:58.130,32,Space,189.5,POLLING,GLOBAL
2026-05-10 22:40:58.257,71,G,126.88,POLLING,GLOBAL
2026-05-10 22:40:58.381,73,I,124.34,POLLING,GLOBAL
2026-05-10 22:40:58.617,77,M,236.2,POLLING,GLOBAL
2026-05-10 22:40:58.711,65,A,93.36,POLLING,GLOBAL
2026-05-10 22:40:58.820,78,N,109.71,POLLING,GLOBAL
2026-05-10 22:40:58.977,65,A,156.28,POLLING,GLOBAL
2026-05-10 22:40:59.164,13,Enter,187.91,POLLING,GLOBAL
2026-05-10 22:41:32.449,17,Ctrl,33284.21,POLLING,GLOBAL
2026-05-10 22:41:32.452,162,Ctrl,3.29,POLLING,GLOBAL
2026-05-10 22:41:32.750,67,C,298.39,POLLING,GLOBAL
2026-05-10 22:41:33.126,18,Alt,375.27,POLLING,GLOBAL
2026-05-10 22:41:33.129,164,Alt,3.09,POLLING,GLOBAL
2026-05-10 22:41:34.970,17,Ctrl,1841.64,POLLING,GLOBAL
2026-05-10 22:41:34.973,162,Ctrl,2.98,POLLING,GLOBAL
2026-05-10 22:41:35.286,86,V,313,POLLING,GLOBAL
2026-05-10 22:41:36.087,18,Alt,801.01,POLLING,GLOBAL
2026-05-10 22:41:36.091,164,Alt,4,POLLING,GLOBAL
2026-05-10 22:41:48.933,17,Ctrl,12841.83,POLLING,GLOBAL
2026-05-10 22:41:48.937,162,Ctrl,3.76,POLLING,GLOBAL
2026-05-10 22:41:49.235,67,C,298.48,POLLING,GLOBAL
2026-05-10 22:41:49.522,164,Alt,286.37,POLLING,GLOBAL
2026-05-10 22:41:49.535,18,Alt,13.02,POLLING,GLOBAL
2026-05-10 22:41:51.211,17,Ctrl,1675.85,POLLING,GLOBAL
2026-05-10 22:41:51.214,162,Ctrl,2.96,POLLING,GLOBAL
2026-05-10 22:41:51.513,86,V,299.53,POLLING,GLOBAL
2026-05-10 22:41:57.467,77,M,5954.26,POLLING,GLOBAL
2026-05-10 22:41:57.563,69,E,95.99,POLLING,GLOBAL
2026-05-10 22:41:57.687,77,M,123.88,POLLING,GLOBAL
2026-05-10 22:41:57.874,73,I,186.58,POLLING,GLOBAL
2026-05-10 22:41:58.094,84,T,219.75,POLLING,GLOBAL
2026-05-10 22:41:58.773,73,I,678.95,POLLING,GLOBAL
2026-05-10 22:41:59.059,71,G,286.13,POLLING,GLOBAL
2026-05-10 22:41:59.229,65,A,170.21,POLLING,GLOBAL
2026-05-10 22:41:59.356,83,S,126.94,POLLING,GLOBAL
2026-05-10 22:41:59.528,73,I,171.96,POLLING,GLOBAL
2026-05-10 22:42:04.011,18,Alt,4483.67,POLLING,GLOBAL
2026-05-10 22:42:04.014,164,Alt,2.96,POLLING,GLOBAL
2026-05-10 22:42:09.327,17,Ctrl,5312.94,POLLING,GLOBAL
2026-05-10 22:42:09.331,162,Ctrl,4,POLLING,GLOBAL
2026-05-10 22:42:09.563,67,C,231.87,POLLING,GLOBAL
2026-05-10 22:42:10.616,17,Ctrl,1053.27,POLLING,GLOBAL
2026-05-10 22:42:10.620,162,Ctrl,3.41,POLLING,GLOBAL
2026-05-10 22:42:10.933,86,V,312.79,POLLING,GLOBAL
2026-05-10 22:42:11.617,16,Shift,684.68,POLLING,GLOBAL
2026-05-10 22:42:11.621,161,Right Shift,4,POLLING,GLOBAL
2026-05-10 22:42:11.806,13,Enter,184.53,POLLING,GLOBAL
2026-05-10 22:42:11.979,13,Enter,172.74,POLLING,GLOBAL
2026-05-10 22:42:12.496,80,P,517.49,POLLING,GLOBAL
2026-05-10 22:42:12.683,69,E,187.29,POLLING,GLOBAL
2026-05-10 22:42:12.842,82,R,158.1,POLLING,GLOBAL
2026-05-10 22:42:12.969,76,L,127.37,POLLING,GLOBAL
2026-05-10 22:42:13.158,85,U,189.2,POLLING,GLOBAL
2026-05-10 22:42:13.377,32,Space,219.23,POLLING,GLOBAL
2026-05-10 22:42:13.533,66,B,155.77,POLLING,GLOBAL
2026-05-10 22:42:13.694,69,E,160.64,POLLING,GLOBAL
2026-05-10 22:42:13.833,82,R,138.78,POLLING,GLOBAL
2026-05-10 22:42:14.223,68,D,390.96,POLLING,GLOBAL
2026-05-10 22:42:14.365,65,A,141.85,POLLING,GLOBAL
2026-05-10 22:42:15.105,8,Backspace,739.31,POLLING,GLOBAL
2026-05-10 22:42:15.276,8,Backspace,171.43,POLLING,GLOBAL
2026-05-10 22:42:15.450,8,Backspace,174.24,POLLING,GLOBAL
2026-05-10 22:42:15.625,8,Backspace,174.41,POLLING,GLOBAL
2026-05-10 22:42:15.814,8,Backspace,188.91,POLLING,GLOBAL
2026-05-10 22:42:16.533,68,D,719.15,POLLING,GLOBAL
2026-05-10 22:42:16.679,73,I,145.77,POLLING,GLOBAL
2026-05-10 22:42:16.836,75,K,156.99,POLLING,GLOBAL
2026-05-10 22:42:16.914,65,A,78.96,POLLING,GLOBAL
2026-05-10 22:42:17.023,83,S,108.84,POLLING,GLOBAL
2026-05-10 22:42:17.119,73,I,96.02,POLLING,GLOBAL
2026-05-10 22:42:17.307,72,H,187.39,POLLING,GLOBAL
2026-05-10 22:42:17.478,32,Space,171.42,POLLING,GLOBAL
2026-05-10 22:42:17.669,84,T,191,POLLING,GLOBAL
2026-05-10 22:42:17.749,65,A,80.32,POLLING,GLOBAL
2026-05-10 22:42:17.893,85,U,143.52,POLLING,GLOBAL
2026-05-10 22:42:18.049,32,Space,156.48,POLLING,GLOBAL
2026-05-10 22:42:18.223,89,Y,173.34,POLLING,GLOBAL
2026-05-10 22:42:18.349,65,A,126.5,POLLING,GLOBAL
2026-05-10 22:42:18.476,78,N,126.56,POLLING,GLOBAL
2026-05-10 22:42:18.650,71,G,173.7,POLLING,GLOBAL
2026-05-10 22:42:18.853,32,Space,203.02,POLLING,GLOBAL
2026-05-10 22:42:19.498,80,P,645.59,POLLING,GLOBAL
2026-05-10 22:42:19.672,79,O,173.96,POLLING,GLOBAL
2026-05-10 22:42:19.846,76,L,173.97,POLLING,GLOBAL
2026-05-10 22:42:19.940,65,A,94.34,POLLING,GLOBAL
2026-05-10 22:42:20.081,83,S,140.8,POLLING,GLOBAL
2026-05-10 22:42:20.268,32,Space,187.02,POLLING,GLOBAL
2026-05-10 22:42:21.042,8,Backspace,773.5,POLLING,GLOBAL
2026-05-10 22:42:21.201,8,Backspace,159.07,POLLING,GLOBAL
2026-05-10 22:42:21.672,32,Space,471.14,POLLING,GLOBAL
